Assay_Type	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	DATASTORE_region	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Library_Name	LoadDate	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	aliquot	category	collection_date	geo_loc_name	host	isolation_source	lat_lon	timepoint	tissue	type_sequence	Consent	Platform	ref_biomaterial	rel_to_oxygen	samp_collect_device	samp_mat_process	samp_size	source_material_id
AMPLICON	500	PRJNA349809	SAMN05941709	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274381	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.14.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	30	19	human gut metagenome	2017-03-22	SRR4459779	SRS1765279	SRP092198	Longman.14.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941700	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274382	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.12.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	0	0	human gut metagenome	2017-03-22	SRR4459780	SRS1765280	SRP092198	Longman.12.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941699	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274386	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.11.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	21	14	human gut metagenome	2017-03-22	SRR4459781	SRS1765283	SRP092198	Longman.11.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941692	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274387	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.1.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459796	SRS1765282	SRP092198	Longman.1.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941691	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274388	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.1.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459803	SRS1765284	SRP092198	Longman.1.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941694	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274389	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.10.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	22	14	human gut metagenome	2017-03-22	SRR4459804	SRS1765285	SRP092198	Longman.10.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941693	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274393	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.1.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	13	human gut metagenome	2017-03-22	SRR4459805	SRS1765287	SRP092198	Longman.1.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941696	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274394	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.10.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	27	18	human gut metagenome	2017-03-22	SRR4459819	SRS1765288	SRP092198	Longman.10.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941695	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274395	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.10.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	23	15	human gut metagenome	2017-03-22	SRR4459827	SRS1765289	SRP092198	Longman.10.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941698	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274396	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.11.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	20	13	human gut metagenome	2017-03-22	SRR4459828	SRS1765290	SRP092198	Longman.11.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941697	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274397	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.11.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	0	0	human gut metagenome	2017-03-22	SRR4459829	SRS1765291	SRP092198	Longman.11.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941790	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274402	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.8.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	21	14	human gut metagenome	2017-03-22	SRR4459836	SRS1765293	SRP092198	Longman.8.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941789	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274403	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.7.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	15	10	human gut metagenome	2017-03-22	SRR4459841	SRS1765294	SRP092198	Longman.7.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941782	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274404	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.5.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	17	11	human gut metagenome	2017-03-22	SRR4459851	SRS1765295	SRP092198	Longman.5.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941781	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274405	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.5.IgG.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	9	6	human gut metagenome	2017-03-22	SRR4459852	SRS1765296	SRP092198	Longman.5.IgG.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941784	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274406	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.6.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	14	9	human gut metagenome	2017-03-22	SRR4459853	SRS1765297	SRP092198	Longman.6.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941783	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274411	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.6.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	13	8	human gut metagenome	2017-03-22	SRR4459858	SRS1765299	SRP092198	Longman.6.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941786	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274412	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.6.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	20	13	human gut metagenome	2017-03-22	SRR4459874	SRS1765300	SRP092198	Longman.6.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941785	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274413	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.6.IgG.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	0	0	human gut metagenome	2017-03-22	SRR4459875	SRS1765301	SRP092198	Longman.6.IgG.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941788	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274414	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.7.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	16	10	human gut metagenome	2017-03-22	SRR4459876	SRS1765302	SRP092198	Longman.7.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941787	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274415	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.7.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459877	SRS1765303	SRP092198	Longman.7.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941730	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274420	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.20.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	6	4	human gut metagenome	2017-03-22	SRR4459888	SRS1765305	SRP092198	Longman.20.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941729	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274421	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.2.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	23	15	human gut metagenome	2017-03-22	SRR4459898	SRS1765306	SRP092198	Longman.2.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941728	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274422	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.2.IgG.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	16	11	human gut metagenome	2017-03-22	SRR4459899	SRS1765307	SRP092198	Longman.2.IgG.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941727	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274425	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.2.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	17	11	human gut metagenome	2017-03-22	SRR4459903	SRS1765309	SRP092198	Longman.2.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941726	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274426	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.2.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	9	6	human gut metagenome	2017-03-22	SRR4459914	SRS1765310	SRP092198	Longman.2.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941725	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274427	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.19.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459917	SRS1765311	SRP092198	Longman.19.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941724	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274428	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.19.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	17	11	human gut metagenome	2017-03-22	SRR4459918	SRS1765312	SRP092198	Longman.19.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941723	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274429	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.19.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	22	14	human gut metagenome	2017-03-22	SRR4459919	SRS1765313	SRP092198	Longman.19.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941722	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274430	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.18.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	22	14	human gut metagenome	2017-03-22	SRR4459920	SRS1765314	SRP092198	Longman.18.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941721	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274431	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.18.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	9	6	human gut metagenome	2017-03-22	SRR4459921	SRS1765315	SRP092198	Longman.18.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941779	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274432	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.5.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	1	0	human gut metagenome	2017-03-22	SRR4459922	SRS1765316	SRP092198	Longman.5.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941780	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274437	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.5.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	17	11	human gut metagenome	2017-03-22	SRR4459923	SRS1765318	SRP092198	Longman.5.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941773	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274443	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.30.IgG.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459924	SRS1765319	SRP092198	Longman.30.IgG.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941774	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274450	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.30.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	16	11	human gut metagenome	2017-03-22	SRR4459925	SRS1765320	SRP092198	Longman.30.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941771	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274454	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.30.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	10	7	human gut metagenome	2017-03-22	SRR4459939	SRS1765321	SRP092198	Longman.30.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941772	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274455	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.30.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	18	12	human gut metagenome	2017-03-22	SRR4459954	SRS1765322	SRP092198	Longman.30.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941777	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274456	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.4.IgG.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	15	9	human gut metagenome	2017-03-22	SRR4459964	SRS1765323	SRP092198	Longman.4.IgG.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941778	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274457	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.4.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	19	12	human gut metagenome	2017-03-22	SRR4459965	SRS1765324	SRP092198	Longman.4.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941775	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274459	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.4.IgA.Minus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	10	6	human gut metagenome	2017-03-22	SRR4459966	SRS1765325	SRP092198	Longman.4.IgA.Minus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941776	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274462	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.4.IgA.Plus-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	15	9	human gut metagenome	2017-03-22	SRR4459982	SRS1765327	SRP092198	Longman.4.IgA.Plus			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
AMPLICON	500	PRJNA349809	SAMN05941719	Metagenome or environmental	ALKEK CENTER FOR METAGENOMICS AND MICROBIOME RESEARCH	contigs fastq sra	gs ncbi s3 sra-sos	gs.US s3.us-east-1 sra-sos.be-md sra-sos.st-va	SRX2274463	0	Illumina MiSeq	PAIRED	PCR	METAGENOMIC	Longman.17.Pre.sort-000000000-AL2PL.Ayvaz-p224-DSG-B-1_1pA	2016-10-27	13	9	human gut metagenome	2017-03-22	SRR4459984	SRS1765328	SRP092198	Longman.17.Pre.sort			05-May-2015	USA: New York City, NY		Homo sapiens	40.730610 N 73.935242 W				public	ILLUMINA						
